Submission ID,Respondent ID,Submitted at,Loan Id,"Using a scale from 0 (not likely) to 10 (very likely), how likely are you to recommend MoPhones to friends or family?",What is the main reason for your score?,What is one thing we could do to improve your experience with us?,Are you happy with the quality and performance of your MoPhones device?,Are you happy with the service and support provided by MoPhones?,Have you ever experienced a delay in your payment reflecting in your Mophones account?,Have you ever had difficulty getting assistance from MoPhones customer support when needed?,(If Yes) – Please describe the challenge you faced and how we can improve your experience.,Have you experienced any battery-related issues with your MoPhones device?,Have you used the MoPhones app (MoApp) to manage your account or make payments?,Which communication channel do you prefer when contacting MoPhones for inquiries or support?,Have you ever had your phone lock despite making a payment on time?,Any other Feedback?,nps_score,nps_group,LOAN_ID,REPORTING_DATE,delta_days,ACCOUNT_STATUS,DAYS_PAST_DUE,ARREARS_PROXY,BALANCE,AGE_BAND,INCOME_BAND,GENDER
RGBYxPj,xOb9Lk,2025/08/12 14:51,recNmNo8lQApAO2w8,0,,,No,No,No,Yes,The phone i was delivered to is not working come to the offices been here from 10 till 6,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,i need assistant am getting out of patience,0,Detractor,recNmNo8lQApAO2w8,2025/09/30,49,closed,0,38430,0,,"50,000–99,999",Male
RGBYxPj,xOb9Lk,2025/08/12 14:51,recNmNo8lQApAO2w8,0,,,No,No,No,Yes,The phone i was delivered to is not working come to the offices been here from 10 till 6,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,i need assistant am getting out of patience,0,Detractor,recNmNo8lQApAO2w8,2025/09/30,49,closed,0,38430,0,,"50,000–99,999",Male
RGBvp2j,yVOV54,2025/08/13 16:46,rec0TuZgz5ZFQrdYf,10,,,Yes,Yes,No,No,No challenge,No,"Yes, and I am satisfied with the MoApp",Free SMS – 25044,No,Am happy with you always,10,Promoter,rec0TuZgz5ZFQrdYf,2025/09/30,48,arrears,57,0,55080,,"10,000–19,999",Male
RGLEygj,aW6E1X,2025/07/22 19:44,recodV1kgWtHbDWlR,6,,,Yes,Yes,No,No,I was charged for a service that I thought should have been rendered for free... Due to the fact that the phone was just a day old and still within warranty period,No,"No, I have never used it",Free SMS – 25044,No,,6,Detractor,recodV1kgWtHbDWlR,2025/09/30,70,current,0,1330,49510,,"150,000 and above",Male
RGLEygj,aW6E1X,2025/07/22 19:44,recodV1kgWtHbDWlR,6,,,Yes,Yes,No,No,I was charged for a service that I thought should have been rendered for free... Due to the fact that the phone was just a day old and still within warranty period,No,"No, I have never used it",Free SMS – 25044,No,,6,Detractor,recodV1kgWtHbDWlR,2025/09/30,70,current,0,1330,49510,,"150,000 and above",Male
RGLp8p4,xGa9Ov,2025/07/22 14:13,recpxmhJrBPowxgDi,5,,,Yes,Yes,,,,,,,,,5,Detractor,recpxmhJrBPowxgDi,2025/06/30,22,current,0,1070,37450,,"30,000–49,999",Male
RGLpB9J,v5y1dQ,2025/07/22 14:02,recGURF5lIfs1lyfG,6,,,,,,,,,,,,,6,Detractor,recGURF5lIfs1lyfG,2025/06/30,22,current,0,0,64400,,"150,000 and above",Male
RGLpELP,vRy8Dl,2025/07/22 15:57,recWQRnTVKB6EqWvC,10,,,Yes,Yes,No,No,So far so good,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Nothing much,10,Promoter,recWQRnTVKB6EqWvC,2025/06/30,22,current,0,1180,57820,,"50,000–99,999",Male
RGLpNg9,Y2WXqq,2025/09/08 20:19,recBgl2tVQQydA9Tc,9,,,Yes,Yes,Yes,Yes,,,,,,,9,Promoter,recBgl2tVQQydA9Tc,2025/09/30,22,current,0,0,24610,,"20,000–29,999",Female
RGLpNg9,Y2WXqq,2025/09/08 20:19,recBgl2tVQQydA9Tc,9,,,Yes,Yes,Yes,Yes,,,,,,,9,Promoter,recBgl2tVQQydA9Tc,2025/09/30,22,current,0,0,24610,,"20,000–29,999",Female
RGLpX9j,pgBpE8,2025/07/22 16:13,recFED1LYXJq78Gpt,5,,,Yes,No,Yes,Yes,Sometimes you can talk to one customer service agent to solve the problem heor she keeps you holding till one gets bored then another one again really boring,No,"No, I have never used it",Free SMS – 25044,,,5,Detractor,recFED1LYXJq78Gpt,2025/06/30,22,current,0,130,38440,,"100,000–149,999",Female
RGLpbrK,EpQZkl,2025/07/22 14:22,recKid1JGQhl6ic6s,10,,,Yes,Yes,No,No,,,,,,,10,Promoter,recKid1JGQhl6ic6s,2025/06/30,22,closed,0,0,0,,,
RGLpgov,6q2Pl5,2025/07/22 14:51,recM6z4N4NuFFXu5d,10,,,Yes,Yes,No,No,No challenges,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Good,10,Promoter,recM6z4N4NuFFXu5d,2025/06/30,22,closed,0,0,0,,,
RGMBAd4,AG8gEo,2025/05/06 11:52,recptyI57jqHb2BFt,9,,,Yes,Yes,No,No,,No,"No, I have never used it",Reach Out via a Sales Agent,No,"Phone's network keep misbehaving especially when someone calls, when I'm making calls and when am about to do transactions,this is depressing",9,Promoter,recptyI57jqHb2BFt,2025/03/30,37,current,0,20,82720,,"50,000–99,999",Female
RGMBQll,60PKkB,2025/05/06 11:24,recy5EI2y3pUBSkda,10,,,Yes,Yes,No,No,N/a,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,I would like to purchase another phone since the second Samsung s9 is being paid by my brother. And Samsung Galaxy A14 is used by my wife. So i need Samsung Galaxy Note 10 for myself. Kindly consider my request,10,Promoter,recy5EI2y3pUBSkda,2025/12/30,238,current,0,1071,47329,,,
RGMBqLJ,xbzJNo,2025/05/06 11:31,recCU7KdUvXC3K1oG,0,,,Yes,Yes,Yes,Yes,,,,,,,0,Detractor,recCU7KdUvXC3K1oG,2025/03/30,37,current,0,0,15180,,,
RGP2gN4,BWVvQR,2025/06/02 12:15,reciATW4sXjkZ6u2y,7,,,Yes,Yes,No,No,I'm just asking about the referral cause I'm already having to referral & I'm expecting another one on Friday so are they accountable in payments,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Is about the referral cause you said when you bring a referral you pay for one week payment,7,Passive,reciATW4sXjkZ6u2y,2025/06/30,28,current,0,0,21120,,"150,000 and above",Male
RGP8144,MpPA6A,2025/05/31 17:51,recLk28qj2QkAqNFO,0,,,Yes,No,Yes,Yes,"I finish paying my phone ,but the app is still there and they lock my phone daily!!!!despite having paid extra amount",Yes,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Improve on your services!esp once someone pays,0,Detractor,recLk28qj2QkAqNFO,2025/06/30,30,closed,0,230,0,,,
RGPJ5Gp,GAbele,2025/05/30 20:57,rec7emS8tGnOSbjCl,8,,,Yes,Yes,Yes,No,Kindly improve your software so we could download non playstore apps just like mkopa and even watu.,Yes,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Not able to download other apps due to your software 😒,8,Passive,rec7emS8tGnOSbjCl,2025/06/30,31,arrears,31,0,51400,,"10,000–19,999",Male
RGPVMk4,E7gp8A,2025/06/01 12:11,recHj4QvB2voVBz2m,,,,Yes,Yes,,,,,,,,,,Unknown,recHj4QvB2voVBz2m,2025/06/30,29,current,0,0,38420,,"100,000–149,999",Male
RGPVPOK,x5oOEk,2025/06/01 12:36,recU0qivR2lOapJvx,0,,,No,No,No,Yes,"The phone is draining power and goes off at 30%
 Tried to return it, I was told to take it back and think twice. 
 I am not getting the value of this phone.",,,,,,0,Detractor,recU0qivR2lOapJvx,2025/06/30,29,arrears,38,0,29640,,"100,000–149,999",Male
RGPVxXd,OMg6YM,2025/06/01 12:02,rec8BN04wIJsIzb1x,10,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,10,Promoter,rec8BN04wIJsIzb1x,2025/06/30,29,closed,0,0,0,,,
RGQNrpj,K9xl8D,2025/12/19 20:02,recw4ONirCQHTqJoX,8,The way handle customers is👌and your services also,When it comes repairs I would recommend you just to it better,,,,,,,,,,,8,Passive,recw4ONirCQHTqJoX,2025/12/30,11,current,0,2000,15000,,"20,000–29,999",Male
RGQNrpj,K9xl8D,2025/12/19 20:02,recw4ONirCQHTqJoX,8,The way handle customers is👌and your services also,When it comes repairs I would recommend you just to it better,,,,,,,,,,,8,Passive,recw4ONirCQHTqJoX,2025/12/30,11,current,0,2000,15000,,"20,000–29,999",Male
RGQQrqv,yPJpqM0,2025/12/18 19:36,recK3HgNO1V4WGH0N,4,Slow,Enhance the quality,,,,,,,,,,,4,Detractor,recK3HgNO1V4WGH0N,2025/12/30,12,current,0,0,22770,,"50,000–99,999",Male
RGQQrqv,yPJpqM0,2025/12/18 19:36,recK3HgNO1V4WGH0N,4,Slow,Enhance the quality,,,,,,,,,,,4,Detractor,recK3HgNO1V4WGH0N,2025/12/30,12,current,0,0,22770,,"50,000–99,999",Male
RGRV2k9,1jx2LQ,2025/07/28 07:39,recjY0IQyFd65Jzxk,9,,,Yes,Yes,No,Yes,The phone is ok,No,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,My mophone is not is requesting for password and I don't know that password,9,Promoter,recjY0IQyFd65Jzxk,2025/06/30,28,current,0,0,19890,,"30,000–49,999",Male
RGRy24J,RO9PWK,2025/07/30 15:56,recAsTo0c4Xk4XCB8,4,,,No,No,,,,,,,,,4,Detractor,recAsTo0c4Xk4XCB8,2025/12/30,153,current,0,2580,109650,,"150,000 and above",Male
RGV10Rl,5BB2R1P,2025/09/25 12:30,rec4Hpr2QIi83mcnW,1,,,No,No,Yes,Yes,"I had several issues with this phone when I tried to rich out to one of you, the was she handled me I was much disappointed",Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Kindly my phone lost sensor and I can't operate without a pen,1,Detractor,rec4Hpr2QIi83mcnW,2025/09/30,5,current,0,0,51680,,"150,000 and above",Male
RGV11kQ,dWqeyoD,2025/09/25 13:47,recNxTJaWReVFpS7L,6,,,Yes,Yes,No,Yes,i had no idea of how much i was supposed to pay and for how long,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,no,6,Detractor,recNxTJaWReVFpS7L,2025/09/30,5,current,0,90,49830,,"20,000–29,999",Female
RGV1B7K,yPPxZB6,2025/09/25 12:58,recdnutUQfkmgQyL5,10,,,Yes,Yes,No,No,P,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Appreciate the repayment plans,10,Promoter,recdnutUQfkmgQyL5,2025/09/30,5,closed,0,0.4,0,,"50,000–99,999",Male
RGV1ByP,eqqLZgo,2025/09/25 12:56,recRza7oacdyIOS0B,8,,,Yes,Yes,,,,,,,,,8,Passive,recRza7oacdyIOS0B,2025/09/30,5,current,0,1300,49700,,"10,000–19,999",Male
RGV1ByP,eqqLZgo,2025/09/25 12:56,recRza7oacdyIOS0B,8,,,Yes,Yes,,,,,,,,,8,Passive,recRza7oacdyIOS0B,2025/09/30,5,current,0,1300,49700,,"10,000–19,999",Male
RGV1D04,4gLJQY,2025/09/25 12:17,recZEuaV0GrgaCQYz,10,,,Yes,Yes,No,No,,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,,10,Promoter,recZEuaV0GrgaCQYz,2025/09/30,5,current,0,2370,104280,,"150,000 and above",Male
RGV1NZj,obboBzV,2025/09/25 14:08,recT4MSQPFf4OK7qy,10,,,Yes,Yes,No,No,None whatsoever,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,recT4MSQPFf4OK7qy,2025/09/30,5,closed,0,25920,0,,"50,000–99,999",Male
RGV1YWv,ob6Py8O,2025/09/25 12:47,recLZTfqtdeAupDIS,10,,,Yes,Yes,No,No,Very long queue,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,No am happy and satisfied,10,Promoter,recLZTfqtdeAupDIS,2025/09/30,5,current,0,0,28670,,"10,000–19,999",Male
RGVQ58J,Nz6rYl,2025/09/25 15:05,recjs76f8BfPunYLJ,0,,,No,No,No,Yes,No call back,Yes,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,I bought with cash,0,Detractor,recjs76f8BfPunYLJ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",
RGVQJWK,pbbG5RP,2025/09/25 15:29,recuyAUVdyI5yjBNn,10,,,Yes,No,Yes,Yes,Then phone is always asking for update after every some minute or hrs,Yes,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,Yes,Phone delay after paymen,10,Promoter,recuyAUVdyI5yjBNn,2025/09/30,5,current,0,0,29040,,"150,000 and above",
RGVQkgd,NZ6X9O,2025/09/25 15:56,recpLINRHWG8hcGac,6,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,6,Detractor,recpLINRHWG8hcGac,2025/09/30,5,closed,0,0,0,,"150,000 and above",Male
RGYd1A4,DR0g9l,2025/08/02 10:27,rec0mjEsRSPjkGD8w,3,,,Yes,Yes,No,"No, I have never looked for customer care",No challenge yet,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,So far so good,3,Detractor,rec0mjEsRSPjkGD8w,2025/06/30,33,current,0,2360,57490,,"50,000–99,999",Male
RGYd1A4,DR0g9l,2025/08/02 10:27,rec0mjEsRSPjkGD8w,3,,,Yes,Yes,No,"No, I have never looked for customer care",No challenge yet,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,So far so good,3,Detractor,rec0mjEsRSPjkGD8w,2025/06/30,33,current,0,2360,57490,,"50,000–99,999",Male
RGZDv2p,G2DNzz,2025/08/20 05:52,recugAInfODgWLs3M,9,,,Yes,Yes,No,,,,,,,,9,Promoter,recugAInfODgWLs3M,2025/09/30,41,current,0,0,53100,,"150,000 and above",Male
RGZM0jK,rxV29o,2025/08/19 18:55,recK387EZyPMNvjHE,4,,,No,No,No,Yes,"Last week they lock my phone for around 40 minutes before reaching the day for payment why ,I try to contact customer but no where to be found",No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,4,Detractor,recK387EZyPMNvjHE,2025/09/30,42,current,0,0,29040,,"100,000–149,999",Male
RGZPKBl,oX1pJX,2025/12/04 10:20,recmR46Tr4KLkzSWt,10,Good service,Continue doing the good work,,,,,,,,,,,10,Promoter,recmR46Tr4KLkzSWt,2025/12/30,26,current,0,0,25440,,"50,000–99,999",Male
RGZPKBl,oX1pJX,2025/12/04 10:20,recmR46Tr4KLkzSWt,10,Good service,Continue doing the good work,,,,,,,,,,,10,Promoter,recmR46Tr4KLkzSWt,2025/12/30,26,current,0,0,25440,,"50,000–99,999",Male
RGZPKBl,oX1pJX,2025/12/04 10:20,recmR46Tr4KLkzSWt,10,Good service,Continue doing the good work,,,,,,,,,,,10,Promoter,recmR46Tr4KLkzSWt,2025/12/30,26,current,0,0,25440,,"50,000–99,999",Male
RGZPKBl,oX1pJX,2025/12/04 10:20,recmR46Tr4KLkzSWt,10,Good service,Continue doing the good work,,,,,,,,,,,10,Promoter,recmR46Tr4KLkzSWt,2025/12/30,26,current,0,0,25440,,"50,000–99,999",Male
RGZdrrK,a80Nr2,2025/08/19 16:05,rec9ElVhjIKBnWosh,10,,,Yes,Yes,No,No,,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,rec9ElVhjIKBnWosh,2025/09/30,42,closed,0,0,0,,,Male
RGZdyQQ,E4LxW2,2025/08/19 17:01,recwceuc1d1qQbhrw,7,,,No,Yes,Yes,No,No,Yes,"Yes, and I am satisfied with the MoApp",Self-Service USSD – *789*25044#,Yes,No any,7,Passive,recwceuc1d1qQbhrw,2025/09/30,42,closed,0,0,0,,,
RGa99xl,V2PZVg,2025/11/24 12:07,recRhCGSKRJ18sb16,9,Efficiency and great products,Give me another phone offer.....,,,,,,,,,,,9,Promoter,recRhCGSKRJ18sb16,2025/12/30,36,current,0,0,16950,,"150,000 and above",Male
RGa9Q8j,81a7dyP,2025/11/24 11:52,recnI3dVVx2a5DkWU,10,,,,,,,,,,,,,10,Promoter,recnI3dVVx2a5DkWU,2025/12/30,36,arrears,45,0,58140,,"50,000–99,999",Male
RGa9jep,MeNoEJg,2025/11/24 11:22,recUrjcqZdOy2yHqB,4,The phones overhears no permanent solution other things good,Make sure all the phones are in perfect condition,,,,,,,,,,,4,Detractor,recUrjcqZdOy2yHqB,2025/12/30,36,default,332,0,54730,,"30,000–49,999",
RGa9rWj,KY5dVkD,2025/11/24 11:24,rec6bht36gdBESL61,10,They are the best...have original phone's,To consider for paying daily,,,,,,,,,,,10,Promoter,rec6bht36gdBESL61,2025/12/30,36,current,0,0,22360,,"20,000–29,999",Female
RGa9rkK,eqQkaW0,2025/11/24 11:25,recKh5g1U6XoKjwh2,0,Because the phone is so bad,I don't know,,,,,,,,,,,0,Detractor,recKh5g1U6XoKjwh2,2025/12/30,36,arrears,1,0,22440,,"30,000–49,999",Male
RGa9rkK,eqQkaW0,2025/11/24 11:25,recKh5g1U6XoKjwh2,0,Because the phone is so bad,I don't know,,,,,,,,,,,0,Detractor,recKh5g1U6XoKjwh2,2025/12/30,36,arrears,1,0,22440,,"30,000–49,999",Male
RGaB1Av,D4kPAXR,2025/11/20 10:53,recnMnFLW1F7w7PvC,2,,,,,,,,,,,,,2,Detractor,recnMnFLW1F7w7PvC,2025/12/30,40,arrears,26,0,51700,,"150,000 and above",Female
RGare4v,Vr5qOy,2025/11/21 20:58,recjB2YEijISbeaar,10,Because I love your service,Nothing I'm good 👍,,,,,,,,,,,10,Promoter,recjB2YEijISbeaar,2025/12/30,39,arrears,4,0,29160,,"30,000–49,999",Female
RGare4v,Vr5qOy,2025/11/21 20:58,recjB2YEijISbeaar,10,Because I love your service,Nothing I'm good 👍,,,,,,,,,,,10,Promoter,recjB2YEijISbeaar,2025/12/30,39,arrears,4,0,29160,,"30,000–49,999",Female
RGb79NP,9qGkkDG,2025/09/20 05:54,rec9N6pqUOcTDxHBf,8,,,Yes,Yes,No,"No, I have never looked for customer care",No challenge experienced,,,,,,8,Passive,rec9N6pqUOcTDxHBf,2025/09/30,10,arrears,17,0,33560,,"Below 5,000",
RGb7e59,jaDR88a,2025/09/20 05:21,recglp8opNOVlh0JS,3,,,Yes,No,Yes,Yes,Wrong information,No,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,.,3,Detractor,recglp8opNOVlh0JS,2025/09/30,10,current,0,0,62510,,"50,000–99,999",Female
RGbO2pQ,9qGjPGK,2025/09/19 13:41,recAr1uvRx9UrkF7X,10,,,Yes,Yes,Yes,No,No,Yes,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,10,Promoter,recAr1uvRx9UrkF7X,2025/09/30,11,current,0,0,40040,,"150,000 and above",Male
RGbdXpJ,q4ZPBM8,2025/09/14 13:26,recZS8PElkM4hXwpl,7,,,Yes,Yes,Yes,No,Sometimes it buffers you do the payment it takes time before reflecting,No,"No, I have never used it",Self-Service USSD – *789*25044#,No,N/a,7,Passive,recZS8PElkM4hXwpl,2025/09/30,16,arrears,38,0,37820,,"30,000–49,999",Male
RGbpPkK,D42GBOR,2025/09/19 15:32,rec3PmlVetqC6TLZq,0,,,No,No,,,,,,,,,0,Detractor,rec3PmlVetqC6TLZq,2025/09/30,11,arrears,13,0,59580,,"50,000–99,999",Male
RGbpbYl,MeKxOYp,2025/09/19 16:37,recpNEi9KXY4y4fHB,5,,,No,No,No,No,My phone is always on software update 🙄.....have updated it more than ...seven times but ....still asking for software update,Yes,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,5,Detractor,recpNEi9KXY4y4fHB,2025/09/30,11,current,0,0,42770,,"10,000–19,999",Male
RGd5pPQ,bMXK21,2025/04/24 12:56,rec4oIBuIQtVCtVwA,10,,,Yes,Yes,No,"No, I have never looked for customer care",m,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Make the prices better,10,Promoter,rec4oIBuIQtVCtVwA,2025/03/30,25,current,0,1180,47200,,"30,000–49,999",Male
RGdG5jl,X7Nqy4,2025/04/22 18:23,recAwhhJpUynjmgjB,,,,,No,,,,,,,,,,Unknown,recAwhhJpUynjmgjB,2025/03/30,23,current,0,0,28540,,,
RGdK9zK,pNZxeV,2025/04/22 16:59,rec8z2uIPEvQU89cu,10,,,Yes,Yes,No,No,,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,So far so kind,10,Promoter,rec8z2uIPEvQU89cu,2025/03/30,23,default,122,0,55780,,,
RGdKVNJ,OZExaa,2025/04/22 16:02,rec1ZRnYchBJhvsCt,4,,,Yes,Yes,No,No,"Okay the challenge am facing is in form of a question: Why is it that I can't go to YouTube even I selected it, it doesn't play so how can you help me there plz?.",No,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,"No am just thankful for you people coz when I encounter a problem and reach out you are always available to sort me out thank you so,so much.",4,Detractor,rec1ZRnYchBJhvsCt,2025/03/30,23,current,0,0,59770,,"50,000–99,999",Male
RGdKaAv,1yEoBL,2025/04/22 16:24,recvfQIzxKzdeDBFb,9,,,Yes,Yes,No,Yes,Online chats don't respond after hours,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Need fast recovery time,9,Promoter,recvfQIzxKzdeDBFb,2025/03/30,23,current,0,0,24600,,"50,000–99,999",Male
RGdKyM4,VaNRJM,2025/04/24 20:14,rec27Shbmm2l3Pdi7,8,,,Yes,Yes,No,No,Unlocking the phone after payment,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,I'm satisfied with mophones services,8,Passive,rec27Shbmm2l3Pdi7,2025/06/30,67,current,0,1,57819,,,
RGdWg8J,2YVL7V,2025/04/23 01:22,reciFdz9bXpxWZhoS,9,,,Yes,Yes,No,No,Non,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,All good.,9,Promoter,reciFdz9bXpxWZhoS,2025/03/30,24,current,0,10280,107940,,"5,000–9,999",Male
RGg11gv,yPNGBRx,2025/11/05 15:29,reczghrIHDzKrBHrT,8,Koz I have experience with them,Avoid too many questions despite being liable to get a device,,,,,,,,,,,8,Passive,reczghrIHDzKrBHrT,2025/09/30,36,current,0,0,36960,,"50,000–99,999",Male
RGg11gv,yPNGBRx,2025/11/05 15:29,reczghrIHDzKrBHrT,8,Koz I have experience with them,Avoid too many questions despite being liable to get a device,,,,,,,,,,,8,Passive,reczghrIHDzKrBHrT,2025/09/30,36,current,0,0,36960,,"50,000–99,999",Male
RGg11gv,yPNGBRx,2025/11/05 15:29,reczghrIHDzKrBHrT,8,Koz I have experience with them,Avoid too many questions despite being liable to get a device,,,,,,,,,,,8,Passive,reczghrIHDzKrBHrT,2025/09/30,36,current,0,0,36960,,"50,000–99,999",Male
RGg11gv,yPNGBRx,2025/11/05 15:29,reczghrIHDzKrBHrT,8,Koz I have experience with them,Avoid too many questions despite being liable to get a device,,,,,,,,,,,8,Passive,reczghrIHDzKrBHrT,2025/09/30,36,current,0,0,36960,,"50,000–99,999",Male
RGg15Jp,pqzagq,2025/11/05 13:55,rec9HXLrt6sdHbGIF,,10,,,,,,,,,,,,,Unknown,rec9HXLrt6sdHbGIF,2025/09/30,36,current,0,0,11440,,"20,000–29,999",Male
RGg15ed,xXjozJJ,2025/11/05 14:01,recQtpzDs1YK7w2iS,10,The product and the payment mode is great understanding,I think you can introduce daily payment just an opinion,,,,,,,,,,,10,Promoter,recQtpzDs1YK7w2iS,2025/12/30,55,current,0,0,45360,,"50,000–99,999",Male
RGg1J1p,J9dgYyr,2025/11/05 14:32,recCEq4crXYGLkUFQ,10,The phones are as good as new. The service is good plus the interest is not that much.,"You customer self service is very poor of late. I'd give it a 3. From messages going unanswered to not getting a complete feedback or late response. I was told to request for an extension through the app, my app doesn't have that option. Was asked to update it, I did so but still no response. I complained about it and there has been no response again. Recently I asked for an extension, was told I'll get a 3 days extension, made the request around 5pm only for my phone to be locked at around 5am the next morning as I'm about to pay for transport, you can imagine the embarrassing moment that I got. You need to work on your self customer service and the response in replying messages.",,,,,,,,,,,10,Promoter,recCEq4crXYGLkUFQ,2025/09/30,36,arrears,1,0,15820,,"Below 5,000",Male
RGg1JX4,EkK2z5A,2025/11/05 14:28,recNOkrfRvyShHlxj,10,Seemless customer service,Timely response,,,,,,,,,,,10,Promoter,recNOkrfRvyShHlxj,2025/12/30,55,arrears,18,0,48520,,"10,000–19,999",Male
RGg1j9Q,j1VbjJ,2025/11/05 15:02,recLWEOvZqaguWtVx,10,Good service,Grace period days,,,,,,,,,,,10,Promoter,recLWEOvZqaguWtVx,2025/09/30,36,arrears,11,0,55902,,"20,000–29,999",Male
